actual,predicted
12766.0,11714.438
54588.0,90806.83
10894.999999999996,7506.909
1675.0,3446.569
3553.0,3617.3386
140050.0,100454.15
62096.0,52685.414
733.0,436.05353
7360.0,8059.218
307434.0,304249.97
3159.0,3848.6355
110014.0,120742.625
4671.0,4080.7761
44074.0,43624.305
1570.0,700.0887
4159.0,6249.6943
1912.0,5038.6396
70775.0,154015.05
1729.0,2899.6785
61774.0,119080.38
726.0,278.67853
871.0,1199.155
2868.0,5182.1787
1255.0,2029.7761
5855.0,5089.448
18575.0,13841.817
479.0,1766.2761
2131.0,1448.9246
3653.0,6028.5146
68838.0,107465.01
30681.0,18784.156
9570.0,3550.7957
1179.0,2085.9792
7982.0,7201.6865
54701.0,102305.34
9045.0,14324.019
9313.0,7520.913
4970.0,13102.312
752.0,1087.1355
84568.0,90909.67
22450.0,19153.248
18236.0,20476.986
149732.0,160760.16
200280.0,324389.34
1729.0,2.4519634
3287.0,3719.1082
14017.0,13059.489
713.0,236.65118
1888.0,4790.921
2259.0,2160.155
110821.0,189143.12
5401.0,6280.3975
2894.0,2808.7214
10230.0,5943.3193
1114.0,3195.8386
18722.0,10272.509
1157.0,1448.448
15205.999999999996,15623.106
910.0,-1.0870991
25550.0,11715.567
38345.0,21597.812
2452.0,5447.339
1180.0,2660.3816
142682.0,117262.914
540.0,-384.1496
7104.0,8051.6904
1719.0,6315.874
147417.0,206747.6
164721.0,164572.17
1262.0,2585.5496
1399.0,1267.7449
156.0,2625.8582
99556.0,126988.67
12676.0,16054.956
1400.0,3179.9832
1808.0,2148.7722
20989.0,27675.201
7738.0,10655.954
648.0,1412.4675
28692.0,20117.252
636.0,-74.74335
848.0,1407.3738
818.0,-275.18085
63337.0,112983.54
1900.0,1331.4675
1250.0,2823.8035
107215.0,91403.35
135104.0,137105.36
92677.0,63261.52
1154.0,1353.073
365764.0,411715.3
1641.0,3910.819
189311.0,339446.28
5862.0,3455.9675
4722.0,4884.749
463.0,1535.0261
3089.0,4486.3857
100351.0,122782.17
7916.0,6818.6904
7027.0,4908.3154
1251.0,2219.7136
4762.0,2922.2722
3850.0,9622.524
492.0,-1280.6653
3445.0,1052.2917
18276.0,21379.709
152.0,4293.948
1209.0,3305.823
1126.0,1947.616
522.0,381.159
1074.0,2391.2214
788.0,342.31915
26508.0,23129.238
4618.0,5407.956
1497.0,1940.6785
27755.0,33733.754
128132.0,149075.33
158391.0,122628.64
1268.0,1695.198
2289.0,2187.905
16255.0,15912.597
45607.0,60534.145
71469.0,100057.21
31289.0,28937.268
685.0,448.7879
762.0,-244.28241
3695.0,1548.8738
1099.0,804.909
12290.999999999996,17165.344
11203.000000000004,10559.751
1059.0,3824.3035
1213.0,2005.8542
22942.0,12168.358
1641.0,3492.28
1400.0,2644.194
2857.0,5830.5225
3123.0,2731.4636
510.0,1546.4675
57911.0,53677.15
1635.0,3020.5066
805.0,285.95197
2770.0,3243.5105
3836.0,591.9871
1589.0,559.63947
3674.0,8110.3115
115528.0,114864.31
37156.0,41402.867
42717.0,21142.564
6439.0,6033.327
856.0,-265.9582
457.0,1952.9636
6602.0,9513.989
77297.0,125500.61
2803.0,5405.159
9865.0,6206.05
7181.0,2626.5261
48647.0,79919.55
542.0,1307.4246
1015.0,5226.9873
969.0,715.7254
1372.0,984.7098
1319.0,2453.8308
150031.0,96849.336
5212.0,27067.025
915.0,1188.737
65985.0,108537.98
1964.0,1891.4832
704.0,-2279.9895
1564.0,2006.198
2809.0,4391.948
115389.0,70050.97
4906.0,3213.7527
27809.0,19688.232
3051.0,7162.378
18641.0,20773.16
0.0,303.25275
970.0,547.38556
1322.0,364.80743
4718.0,12830.241
1699.0,4695.2256
126088.0,184827.08
14072.0,10576.003
4151.0,5608.073
52423.0,94794.08
683.0,3923.3035
14170.999999999996,11267.296
1753.0,2759.3855
62378.0,49324.445
101938.0,228432.73
1138.0,3262.4636
795.0,62.920715
368.0,2430.8152
259930.0,263154.25
8194.0,12948.804
460062.0,272690.38
291.0,-789.67303
17237.0,26303.254
131156.0,156693.94
1369.0,1858.1863
35491.0,53583.383
1431.0,1388.0652
6608.0,4884.788
4006.0,6348.507
6033.0,13735.866
147220.0,104994.96
555.0,2733.7996
16191.0,15684.306
5836.0,7586.421
130.0,636.11993
15259.0,19643.84
56293.0,24093.803
8234.0,3582.3035
2630.0,4233.589
25090.0,26240.33
0.0,-534.4816
20562.0,35259.703
3186.0,6184.4287
117573.0,77379.25
4376.0,1825.5027
1057.0,228.48322
0.0,2306.3933
0.0,-1796.802
3270.0,6950.4873
1154.0,3307.569
4209.0,1383.073
3606.0,5980.132
91385.0,119867.125
5514.0,7440.4014
24472.0,22944.535
6440.0,7508.788
1458.0,2915.5378
1530.0,4670.8623
2175.0,2133.8425
652533.0,482142.06
12.0,-1386.3176
1642.0,3010.444
907.0,4518.4326
1624.0,1211.0261
3014.0,6107.2295
421.0,-790.8879
1379.0,1479.0339
1715.0,1386.1511
43012.0,57958.598
5370.0,5685.917
0.0,3218.948
12739.0,7466.7607
2553.0,6558.753
535.0,1617.3113
2988.0,3843.155
316.0,643.1668
2161.0,2617.7136
1090.0,711.1434
5428.0,6156.8115
5687.0,8224.698
2570.0,3994.2683
106709.0,124115.875
98212.0,157754.86
3978.0,14147.519
43379.0,63734.887
2076.0,2373.1238
1958.0,1539.3386
64296.0,69817.22
1529.0,474.51056
92731.0,95667.06
6613.0,13398.798
17368.0,35538.508
69585.0,59352.72
154.0,-306.20038
152.0,2640.0183
5406.0,9645.177
1233.0,715.0184
32822.0,73260.21
9480.000000000004,5219.878
7557.0,7373.3076
11014.0,4192.6865
3064.0,3725.9714
1179.0,1296.1511
65080.0,77160.5
3315.0,8879.847
719.0,592.50665
20279.0,36770.535
1764.0,2674.5261
1390.0,6162.4287
120.0,862.1785
936.0,1649.5457
116140.0,120122.07
4946.0,5544.1006
4643.0,5983.628
79706.0,115599.14
93109.0,64191.812
6270.0,16940.346
2151.0,5646.827
405.0,-248.1535
1271.0,9542.38
2018.0,2811.7722
11292.0,7840.538
118198.0,168168.66
2348.0,2006.241
17110.0,21227.035
1011.0,4850.5225
4301.0,17665.367
252881.0,193738.28
463068.0,416790.3
142238.0,59570.727
968.0,1231.0886
4999.0,8613.788
845.0,1712.5535
800.0,-1617.3137
0.0,-4157.3135
1006.0,-23.536318
127626.0,111617.33
13257.999999999996,10842.022
1069.0,1822.905
35224.0,32840.723
2670.0,2498.8542
1023.0,33.01056
11170.0,13950.862
24420.0,31723.455
810.0,1499.1316
14985.0,3737.1316
238.0,-610.4191
14765.000000000004,12909.925
3839.0,5526.5225
57203.0,36407.918
5081.0,2178.9636
179363.0,128255.89
145866.0,321953.03
1228.0,-193.28241
123953.0,146620.56
0.0,-1867.9309
943.0,4213.0615
56501.0,109521.25
1245.0,2330.8777
51362.0,52753.957
311207.0,242982.61
6651.0,2229.9324
118646.0,123293.96
133845.0,217696.73
81292.0,131831.22
1190.0,116.076965
9756.0,11748.925
492854.0,320194.56
2379.0,2338.991
982.0,2441.9832
2974.0,3557.5574
575.0,3755.3425
12931.999999999996,13078.153
6404.0,9974.821
49009.0,69529.63
4233.0,5809.2725
19161.0,18682.521
5630.0,5725.128
2165.0,2147.1199
1881.0,3952.0574
23343.0,20520.18
1180.0,-452.92694
359889.0,231792.92
23264.0,18024.049
65467.0,69723.98
111314.0,99170.336
2761.0,3047.155
172606.0,132869.92
918.0,1874.5066
1590.0,1859.3152
4784.0,9061.542
860.0,2653.6277
1252.0,603.24884
558.0,1449.9011
8097.0,8390.522
143496.0,123543.3
1709.0,3348.327
1718.0,192.36603
0.0,-2045.0325
949.0,2259.573
4727.0,9432.345
55184.0,96818.41
18036.0,3284.5222
1285.0,2169.1785
350845.0,160793.58
3223.0,4919.534
5974.0,4783.4326
1287.0,4686.7295
3475.0,8495.968
30671.0,30983.283
17095.0,40973.703
13073.999999999996,12067.7
195128.0,159216.31
65716.0,117345.63
1029.0,-446.9074
39731.0,51585.7
6831.0,4945.968
1618.0,2388.3035
986.0,9661.741
5289.0,2592.3386
33378.0,23675.748
655.0,1439.4128
5931.0,4421.464
2844.0,7250.245
597.0,419.45197
2686.0,3225.327
1865.0,3628.5144
8698.0,17566.783
55821.0,90738.85
728.0,3040.0417
1367.0,2025.5769
1134.0,1106.0925
467.0,-209.59491
593.0,1610.8855
649.0,902.7332
21985.0,20549.51
51484.0,68608.76
309034.0,355888.38
740.0,1895.1746
1824.0,2606.0886
746.0,933.94415
0.0,2429.4988
293163.0,228700.94
10608.0,22606.164
336627.0,359151.62
1469.0,8421.569
649.0,5364.0146
99953.0,121214.836
359109.0,322500.72
341394.0,471954.5
116779.0,108292.195
816.0,5072.667
6404.0,6195.6514
2479.0,2020.5847
188722.0,282164.06
1221.0,978.8309
3453.0,1978.6042
14386.0,26715.314
805.0,1660.5378
1726.0,4766.671
16211.0,5552.1436
823.0,3161.7722
142102.0,97097.25
331.0,2600.7644
1268.0,1667.7136
512.0,3157.9285
22062.0,29596.281
1030.0,692.12775
15615.0,11890.651
4741.0,4525.8896
1305.0,2478.0222
5119.0,6486.284
1837.0,3649.7332
1797.0,2739.9246
3618.0,5026.1045
1914.0,4911.046
11871.0,3404.698
385305.0,293216.47
9035.0,12078.819
87202.0,88563.7
194433.0,187911.5
10586.0,10006.591
2161.0,2403.5847
1092.0,3194.8035
1706.0,2656.9714
517.0,272.6004
9895.000000000004,5248.409
1457.0,1975.2839
5030.0,3473.5652
723.0,464.85822
365785.0,303120.9
169816.00000000003,117225.13
3567.0,3943.0652
672.0,-206.10663
5983.0,6050.46
87315.0,79550.7
6247.0,1991.1785
31449.0,39142.547
5002.0,1168.9011
3482.0,4999.0225
1894.0,-136.69647
4551.0,4314.2256
1379.0,1540.5847
8244.0,20478.3
14087.0,13835.019
4923.0,4328.9756
25618.0,5328.116
5564.0,4175.8506
928.0,377.79572
9644.0,21882.102
8947.0,8691.608
1199.0,1148.487
628.0,2.2449322
3076.0,6180.0107
4782.0,7576.0107
598.0,2916.323
1425.0,-430.67303
5298.0,4482.593
95555.0,107533.42
693.0,257.89337
40282.0,25364.93
2024.0,2646.9402
64837.0,22946.705
1661.0,1563.4675
65664.0,128842.2
9187.0,8776.03
7858.0,6404.116
449156.0,371950.28
23128.0,36566.7
2031.0,3860.7058
6258.0,6365.124
225302.0,275806.84
982.0,219.91681
1964.0,138.83868
814.0,4904.5146
1851.0,2396.8816
1697.0,4739.1787
7897.0,4741.1396
28677.0,30829.062
859.0,-339.26678
46712.0,46469.293
159875.0,144545.0
3602.0,5690.577
426804.0,399027.75
77685.0,145298.62
2883.0,4888.589
4867.0,3721.7332
2092.0,3092.3699
45276.0,68517.82
28091.0,16544.434
47912.0,53152.914
516.0,6167.6475
20045.0,13035.911
36725.0,31872.059
159009.0,244162.39
7422.0,20517.78
2964.0,4082.698
202.0,-1983.6731
3073.0,3093.987
718.0,1878.7644
158165.0,142522.0
2118.0,149.01447
57832.0,54609.055
54.0,1702.3972
954.0,1587.7214
1283.0,2910.4207
189158.0,299560.0
51426.0,46191.797
1110.0,2278.7996
181121.0,156661.97
1445.0,1810.2175
584.0,1178.987
10059.000000000004,7134.6787
60803.0,62067.395
37271.0,47871.5
1188.0,1941.6199
97.0,4024.6277
5309.0,6585.417
25287.0,32327.664
132.0,3336.241
3503.0,3963.4792
2299.0,2506.284
1993.0,3626.077
133613.0,195088.27
3579.0,2449.241
31961.0,21197.12
4203.0,2626.362
36892.0,52305.07
1309.0,-229.29413
118992.0,116809.445
8971.0,14356.841
128834.0,135538.06
5003.0,2903.0027
872.0,-348.70038
1347.0,2418.202
8157.0,5272.581
29425.0,11985.017
1122.0,1793.2136
0.0,-1536.5911
871.0,1902.4441
1081.0,765.1043
1184.0,4137.749
1339.0,2867.7878
829.0,2289.0886
4100.0,307.92462
1448.0,1103.0183
3448.0,4087.5417
5412.0,2923.4597
103224.0,146319.33
3743.0,5461.3467
1834.0,1233.9675
940.0,103.26056
95155.0,45707.63
14944.0,14131.812
161045.0,135950.22
4516.0,6959.921
2835.0,1168.2878
1728.0,2615.3308
632.0,596.5535
119250.0,130757.54
2197.0,5536.175
9787.0,16163.1455
18489.0,19042.11
5160.0,2089.1628
4727.0,5116.4717
2548.0,1788.8777
3600.0,1661.9167
657.0,2455.534
48676.0,69170.164
1917.0,2107.5457
5406.0,8345.534
77.0,2854.4988
57476.0,66537.6
6851.0,4199.21
1258.0,620.6043
258732.0,298015.2
25576.0,14594.647
2523.0,5174.409
799.0,1806.5027
146254.0,110458.7
23627.0,11773.513
2472.0,4026.1199
26980.0,22481.041
4559.0,7881.421
38300.0,31101.89
2482.0,1710.9753
25565.0,37948.816
955.0,1716.8972
18543.0,11424.509
673.0,4002.4246
868.0,3133.4324
3518.0,4961.7646
16415.0,17147.37
171607.0,146465.7
4068.0,6344.6006
68925.0,81800.29
209273.0,150971.42
2100.0,8144.5303
9081.0,19212.201
10284.0,9550.052
25372.0,80410.08
584.0,2899.8699
1539.0,835.8426
54600.0,24103.46
21533.0,16067.556
110904.0,118869.22
1150.0,1515.2878
762.0,1749.5027
160623.0,195716.27
448.0,1316.6785
1487.0,3509.7566
763.0,1743.1902
12506.0,6393.2764
1615.0,1740.573
1233.0,586.99493
2285.0,5539.749
26555.0,20332.771
3329.0,6556.87
237906.0,206967.12
27567.0,23433.23
594.0,2598.737
941.0,2545.03
2307.0,2415.0613
10131.999999999996,11343.669
23041.0,44427.883
382015.0,458196.88
77560.0,29341.002
45583.0,55107.504
21379.0,22910.023
1820.0,868.68243
279.0,3366.8816
2838.0,5397.6514
21551.0,19015.543
74972.0,58927.742
954.0,-713.1379
30446.0,43198.48
12391.0,12108.806
523.0,2330.0535
22216.0,22272.21
10294.0,7540.3037
258444.0,212166.4
1661.0,5004.257
3476.0,2268.4402
1131.0,1907.9011
839.0,3795.741
2143.0,2786.9558
5193.0,3585.112
135296.0,153580.98
2092.0,5066.827
959.0,506.11212
3156.0,6815.6357
906.0,4153.714
70385.0,69887.08
161.0,-1175.0637
155758.0,168952.97
412961.0,469590.97
71640.0,42767.06
2126.0,3598.905
1314.0,2380.6316
1019.0,531.32697
326507.0,429004.47
1329.0,767.9793
2499.0,3327.6902
1253.0,715.9559
1257.0,5089.5576
28404.0,43887.062
92823.0,132233.47
41332.0,75148.31
90709.0,86922.83
1250.0,134.09259
107604.0,117173.23
1610.0,11496.985
2457.0,6010.616
2573.0,-177.79022
20452.0,29236.3
271353.0,325112.66
7425.0,6126.6123
963.0,832.6512
238813.0,257376.08
22261.0,18163.375
11016.999999999996,32213.432
0.0,-1575.634
11720.000000000004,8064.546
42324.0,32399.928
706.0,940.4559
1035.0,925.1121
5439.0,2633.4128
569.0,-842.93866
2200.0,1470.4167
5465.0,7828.7725
1273.0,4114.796
240920.0,164684.36
0.0,-67.88788
1849.0,1275.4558
3642.0,7033.081
3681.0,4811.6396
2114.0,3695.1394
65332.0,90414.79
5479.0,3372.3582
9054.0,4715.0264
67585.0,114426.25
2326.0,2442.3933
11943.999999999996,18025.273
2209.0,4759.8857
926.0,3353.4167
156722.0,258615.8
0.0,312.61603
596957.0,622393.6
174.0,1279.3191
1059.0,3850.7683
1456.0,9744.208
1533.0,576.8973
1502.0,2700.1472
1152.0,5760.382
718.0,1244.5652
704.0,1514.866
4518.0,6974.116
1257.0,986.94806
2651.0,3119.3816
15086.0,6998.3076
171666.0,166453.34
176392.0,282233.72
4812.0,7104.7725
13348.000000000004,20975.014
1952.0,1998.4363
71225.0,60772.156
7433.0,4283.581
50346.0,34608.33
1408.0,-353.6535
10615.0,18238.865
1253.0,4335.718
1838.0,3859.4753
1166.0,3139.8542
1468.0,1570.9519
31278.0,18103.783
1251.0,-232.28632
811.0,1898.5183
844.0,1493.1394
1820.0,7685.421
39451.0,34708.47
4112.0,2716.8074
9980.0,15696.103
3350.0,6718.698
552681.0,500953.78
1444.0,1742.155
3096.0,5013.0693
5364.0,4332.4053
1175.0,-2076.2083
91585.0,81322.59
41832.0,43757.92
119603.0,81436.11
14045.0,21191.502
118544.0,141708.81
819.0,901.19025
1697.0,3314.9558
875.0,3274.819
49.0,3833.9363
1049.0,4146.8584
846.0,4366.6084
3721.0,4631.7686
85445.0,202506.02
18407.0,9847.56
8894.0,8926.214
81730.0,105079.71
32950.0,37493.363
23540.0,11497.165
214032.0,233930.22
677242.0,707108.9
246.0,-966.3332
2661.0,3927.1199
2646.0,2757.7097
4321.0,6771.5107
468179.0,280313.66
197501.0,253780.39
391373.0,795413.1
1109.0,1087.0457
2243.0,679.4832
554198.0,894773.56
950.0,1956.9597
1989.0,1799.487
707.0,1438.7449
167223.0,210547.77
3329.0,2004.5886
2360.0,3044.4363
2567.0,4848.749
4952.0,10938.833
195864.0,230181.83
102373.0,78387.47
331743.0,200273.56
6897.0,5051.6357
763.0,1607.3152
1729.0,2959.1667
5960.0,8632.319
60446.0,93946.625
92587.0,114081.45
49851.0,41279.555
46055.0,64415.277
1470.0,1730.991
13569.0,23314.164
2484.0,1486.6433
1830.0,2322.702
21704.0,49740.863
1376.0,2090.3386
3632.0,4501.999
13944.0,15575.114
8433.0,13733.001
31739.0,18224.555
737.0,918.30743
1026.0,-78.70038
4007.0,4751.206
0.0,1425.366
138015.0,199746.28
1337595.0,884123.44
4229.0,7171.081
10974.0,15685.327
23.0,1936.9558
6052.0,11617.411
6119.0,5762.245
9380.0,12528.802
8979.0,17017.975
1660.0,498.81134
1833.0,2270.4363
5193.0,6832.784
68444.0,98591.67
14299.999999999996,16277.782
1553.0,2205.9949
182988.0,226722.72
26738.0,4181.5303
1462.0,3580.8464
3308.0,3769.0652
120208.0,140997.08
3808.0,4704.0146
205810.0,257526.11
808.0,1324.7957
227.0,2319.905
739.0,2613.823
27564.0,40323.953
2906.0,4906.6475
13352.0,23644.182
628.0,1306.6042
13390.0,18943.424
1768.0,3117.8386
8188.0,17083.342
5965.0,2512.1003
351710.0,306211.56
57267.0,57511.414
26125.0,30913.201
198676.0,256513.42
9968.999999999996,21919.816
182834.0,252380.1
1579.0,769.38165
544.0,1056.9832
658.0,2009.5183
1330.0,4601.6396
689.0,3200.9246
141807.0,72566.57
54917.0,64274.816
273529.0,289428.6
127373.0,110210.586
1474.0,2210.1433
11500.0,8410.39
180.0,1662.4636
289988.00000000006,454356.1
6406.0,-1379.5754
43102.0,35694.508
1127.0,2658.9246
34695.0,38939.28
1510.0,3394.7488
37749.0,23842.451
5246.0,4070.5066
201640.0,227613.31
375470.0,472379.5
2021.0,2625.409
128762.0,94324.15
102470.0,107811.22
2008.0,2373.616
123973.0,187552.66
1774.0,1403.6277
39221.0,38343.32
10805.0,12878.546
67819.0,50771.5
16701.0,21494.818
114609.0,81028.27
5281.0,8688.366
7237.0,9011.136
8722.0,6147.167
1546.0,1656.7605
3515.0,-133.17303
138591.0,162989.25
3544.0,3781.2761
4646.0,8878.546
1256.0,2330.4363
216469.0,274582.12
41306.0,36428.984
9549.0,20176.262
7474.0,3381.2683
263870.00000000006,279375.72
886.0,2976.0613
2182.0,8393.956
2434.0,4738.7764
10893.0,14416.546
10830.0,6574.335
39885.0,26638.377
25249.0,31496.34
4531.0,1706.5027
5139.0,4864.8193
651.0,2282.0925
6108.0,5874.3857
549240.0,623547.1
5824.0,4599.546
844.0,3909.2292
2261.0,6018.073
14944.0,6867.073
831.0,323.42072
2347.0,2281.2644
2709.0,4613.3545
1239.0,-568.2199
410961.0,236940.22
6923.0,6066.409
39552.0,38923.395
4551.0,6248.6475
1772.0,1155.2722
272.0,-381.4699
2409.0,1486.9753
13475.999999999996,10682.999
1663.0,1749.2996
22.0,67.670715
6225.0,4525.542
3219.0,2862.0496
32188.0,40205.484
916.0,1382.28
4758.0,3945.4832
77981.0,51155.605
370993.0,1028704.7
888.0,761.3387
112543.0,134121.1
1294.0,1048.7761
15354.0,11090.829
109019.0,111435.95
11269.999999999996,19144.734
1275.0,3288.7644
2658.0,3402.069
68684.0,56940.453
556.0,806.06525
2669.0,1793.116
661.0,3360.5496
18534.0,10141.581
1301.0,1332.1902
8638.0,7320.581
25012.0,11732.942
68627.0,61800.11
6135.0,5110.632
1267.0,1914.616
152878.0,149547.56
89868.0,85530.414
892.0,1289.0144
5153.0,4088.0925
684668.0,665489.4
51706.0,49579.133
4639.0,8000.8
7626.0,6427.702
1262.0,1511.8972
1481.0,1390.6628
2087.0,2725.3777
839.0,1561.9402
758.0,839.9637
20456.0,20464.834
99693.0,154801.38
10914.0,15666.804
14167.0,5355.577
3172.0,865.1629
1679.0,929.43243
142908.0,183747.62
3264.0,8972.991
486.0,3778.616
1267.0,1985.5808
113958.0,111816.67
12654.000000000004,22040.25
23686.0,22894.922
701.0,-1557.4231
5703.0,11994.45
8577.0,4060.8542
1025.0,2348.5496
856.0,1381.0691
486.0,1965.9988
95477.0,81128.02
434.0,2077.3425
1092.0,4791.3154
2694.0,5165.546
16318.0,14482.315
20746.0,11879.966
73512.0,244336.2
2340.0,2781.612
70536.0,90146.95
479104.0,855306.7
177731.0,176625.5
127.0,1428.1238
309.0,-753.3488
429.0,4972.003
1357.0,2094.4363
668.0,564.05743
3614.0,2248.198
10385.000000000004,8559.897
2858.0,4124.7373
95.0,527.6746
3245.0,5132.4287
6029.0,6002.167
424.0,415.56525
8667.0,19142.238
1159.0,2254.155
645.0,592.2801
60116.0,39085.902
15586.0,10372.12
162237.00000000003,207064.02
782.0,1375.2097
77705.0,81665.26
2069.0,1403.2566
2552.0,4453.3857
3635.0,3205.9285
8105.0,13148.8
1888.0,3282.4167
1181.0,5029.6006
3989.0,2464.4636
6274.0,4355.042
1520.0,5151.413
25484.0,19740.955
667.0,1150.7097
430606.0,366830.38
11827.999999999996,5718.4717
14381.0,21685.84
2748.0,3622.452
0.0,-426.43085
45268.0,45475.066
134309.0,155832.27
256417.99999999997,221891.67
1184.0,3832.577
24072.0,16111.149
191721.0,74176.625
89289.0,169302.4
24773.0,32009.07
2943.0,5447.5146
8234.0,9394.394
154564.0,100318.52
688.0,6420.718
25108.0,41369.438
923.0,1735.8308
344.0,752.2879
4659.0,7090.909
25450.0,16089.862
1568.0,3748.0808
9262.000000000004,20383.924
177697.0,187286.95
3299.0,4307.323
1334.0,3777.0378
433.0,2208.2683
10319.0,9800.741
1109.0,1731.1082
680.0,2057.784
2353.0,3035.3503
6646.0,9091.198
5859.0,2487.6355
2431.0,2442.2214
4394.0,6634.991
1171.0,3083.8347
192061.0,352283.3
806.0,1687.3582
429929.0,281695.78
1220.0,1793.4792
1888.0,1589.9441
4488.0,2597.3308
1450.0,854.32697
64691.0,34045.41
5477.0,5804.909
269022.0,302357.97
2433.0,1243.7214
1523.0,398.06134
1245.0,1141.1589
53673.0,13272.411
2051.0,1724.1511
1183.0,3472.944
1424.0,2695.4636
5491.0,1203.1785
4530.0,4875.1045
1211.0,2241.1902
15933.0,5363.925
45095.0,64150.465
144839.0,159765.27
572.0,-387.25897
2856.0,3421.5925
521.0,1205.8777
587666.0,369947.78
582.0,1738.9597
1755.0,2741.5457
1619.0,-307.01678
98907.0,97385.56
113627.0,78352.26
1535.0,1727.2253
10529.000000000004,6839.706
1183.0,2055.0378
13330.0,7712.5654
36155.0,48363.695
61340.0,54604.562
5804.0,9658.2295
7828.0,15333.132
2307.0,3938.6785
73071.0,54839.76
1007.0,967.7762
29369.0,55586.625
167690.0,137628.73
83257.0,90730.23
1402.0,892.366
94962.0,63383.438
886.0,-396.45428
31523.0,39717.52
660.0,-358.25507
345.0,875.9207
4953.0,6973.042
129379.0,119202.02
985.0,1613.8152
1257.0,3653.487
817.0,1004.37384
4228.0,7945.921
164288.00000000003,196869.08
7304.0,7011.55
626.0,-1594.2981
454976.0,447560.0
1227.0,895.8035
1063.0,-515.3996
68226.0,68860.54
1341.0,7882.4287
1407.0,2127.2058
789.0,440.87775
7161.0,5548.3545
4425.0,4672.8857
21274.0,15610.763
1457.0,2812.9207
148748.0,157794.61
441984.0,405472.62
3564.0,9420.0205
66016.0,70580.82
14795.0,3833.5847
1934.0,-49.321472
21124.0,14286.093
2720.0,6618.7803
254.0,-842.3527
6096.0,6104.663
1367.0,-359.44257
81776.0,93273.62
10445.999999999996,11173.2
88379.0,105098.68
11179.0,13627.989
1519.0,3009.5886
7430.0,5916.5693
6650.0,4509.1904
6925.0,10777.958
7096.0,4555.542
1582.0,780.8504
150852.0,169776.64
308014.0,307490.06
10846.0,18225.033
2988.0,4235.3506
20871.0,22864.078
1060.0,47.846497
105390.0,123820.62
312.0,2515.2332
1516.0,378.64728
2007.0,2219.323
1718.0,8406.937
2863.0,7131.9014
216403.0,166740.25
1903.0,2393.7683
3542.0,3151.444
4328.0,-1177.2083
1553.0,3270.8035
5764.0,3962.0808
5229.0,3465.5457
24576.0,18825.729
6040.0,8834.616
16284.0,13317.007
420.0,-199.05975
3570.0,2968.7644
1046.0,779.5301
2596.0,7681.202
2192.0,1290.2136
5737.0,6121.921
3043.0,10282.19
1239.0,1933.5925
788.0,368.8465
86099.0,73556.875
2575.0,178.3504
3101.0,2935.1511
3572.0,5273.249
206526.0,211465.98
9459.000000000004,18181.586
10799.999999999996,18018.074
977.0,3050.8738
30203.0,34166.363
4540.0,4641.675
2462.0,5662.288
542.0,-184.49335
4602.0,3411.3425
45944.0,65998.43
38300.0,16882.414
158903.0,125280.6
2962.0,2061.8074
0.0,5518.616
1576.0,1880.5183
107054.0,121315.53
1480.0,1747.6199
193991.0,266150.56
1769.0,-191.66132
8598.0,10781.405
1878.0,3462.8152
54000.0,72806.695
165055.00000000003,211121.8
2765.0,4216.0615
8511.0,6192.323
5041.0,4383.37
30642.0,70076.375
228615.0,275831.47
20615.0,21996.82
36059.0,35301.895
1154.0,1348.6316
8394.0,8546.394
917.0,2161.155
30110.0,39392.387
4214.0,2646.7917
694.0,516.95197
11425.0,16630.756
911.0,322.26056
627.0,3787.0613
2465.0,6467.8193
1525.0,1587.573
2213.0,3916.1785
15483.0,11082.614
2793.0,5626.3506
1907.0,862.51056
69845.0,126349.414
703.0,748.82306
2262.0,803.5223
1286.0,1913.3191
8410.0,5757.534
1933.0,3900.5535
16937.0,40492.047
1309.0,1206.4246
2125.0,7925.7803
105061.0,118552.07
7155.0,5883.917
5896.0,4602.5537
1885.0,1564.6667
9327.0,18835.98
4402.0,5149.8545
14742.0,16243.589
3544.0,6001.5576
14182.0,8294.929
8562.0,11004.769
1451.0,1479.7214
55643.0,66916.54
2680.0,4614.5225
425307.0,264812.25
30763.0,33476.082
1084.0,3184.1394
4006.0,6254.202
6981.0,4795.132
29500.0,19627.14
3632.0,5927.0264
13726.0,8954.706
3463.0,5690.4834
2580.0,2779.487
9374.0,10057.735
581920.0,547353.6
6792.0,7016.6006
1901.0,2467.452
1176.0,2632.6667
3666.0,5679.077
1067.0,2120.6355
1729.0,2565.155
2326.0,4418.745
2367.0,4952.8154
10865.0,17740.84
581.0,543.1004
4587.0,4988.675
2511.0,18860.887
146.0,1025.4128
4079.0,5246.8623
8922.0,8235.526
98855.0,226816.44
2841.0,8382.901
2235.0,2758.3464
52297.0,58678.062
1334.0,3086.7527
1307.0,1192.5613
4908.0,5599.749
8459.0,6652.0146
3173.0,4647.343
1974.0,-1375.6067
6101.0,4600.4014
1020.0,1371.866
231571.0,221737.77
1894.0,2036.4402
531.0,1525.655
1113.0,3014.7488
0.0,1356.4949
2942.0,2152.827
130089.0,186350.73
1365.0,2995.1277
101733.0,87589.43
333.0,1004.2098
35701.0,85107.336
1972.0,2170.2644
124953.0,83024.91
38487.0,48185.66
253232.0,300863.38
2014.0,5138.6904
11224.0,8355.952
33341.0,31369.11
162.0,1947.6472
4037.0,4078.6199
2625.0,3377.0613
626.0,1369.2332
2091.0,3636.112
1359.0,3268.1746
206562.0,145129.02
